tok	changepoint_idx	start_idx	end_idx	value
sinking	2011-2012	2010-2011	2011-2012	5.565728411521632
sinr	2015-2016	2014-2015	2015-2016	10.994376859356164
sinr	2016-2017	2015-2016	2016-2017	-10.393110363852575
sinusotomy	2015-2016	2013-2014	2015-2016	7.972056466689492
sinusotomy	2016-2017	2015-2016	2016-2017	-7.712437731660336
sip	2005-2006	2004-2005	2005-2006	7.034936970539485
sip	2006-2007	2005-2006	2006-2007	-6.297816785795947
sipa	2013-2014	2012-2013	2013-2014	10.060206860465211
sipa	2014-2015	2013-2014	2014-2015	-9.569908299453575
sipm	2010-2011	2009-2010	2010-2011	6.227601125855925
sipm	2011-2012	2010-2011	2011-2012	-5.550452431633239
sipms	2013-2014	2012-2013	2013-2014	6.388988702936271
sips	2008-2009	2007-2008	2009-2010	-6.192918061857277
sir2	2003-2004	2001-2002	2003-2004	8.86755271627167
sir2	2004-2005	2003-2004	2004-2005	-9.097580017825642
sirocco	2019-2020	2018-2019	2019-2020	-9.271948275732147
sirpa	2018-2019	2017-2018	2018-2019	9.042913472224656
sirpa	2019-2020	2018-2019	2019-2020	-8.22566604379933
sirs	2002-2003	2001-2002	2002-2003	12.459336506862227
sirs	2003-2004	2002-2003	2003-2004	-12.326622407217526
sirt4	2012-2013	2011-2012	2012-2013	9.107009124712361
sirt4	2013-2014	2012-2013	2013-2014	-9.29671990226486
sirt5	2010-2011	2009-2010	2010-2011	12.003223378119733
sirt5	2011-2012	2010-2011	2011-2012	-11.02362632634766
sirts	2013-2014	2012-2013	2013-2014	5.865062052842647
sirtuin3	2014-2015	2013-2014	2014-2015	12.185469373084374
sirtuin3	2015-2016	2014-2015	2015-2016	-12.500782602804456
sirukumab	2014-2015	2013-2014	2014-2015	-8.803716464691167
sirukumab	2015-2016	2014-2015	2015-2016	7.936475553756153
sirukumab	2016-2017	2015-2016	2018-2019	-7.673266161599103
sistemas	2011-2012	2010-2011	2011-2012	-5.946142062184056
sistemas	2016-2017	2015-2016	2016-2017	15.898591424731304
sistemas	2017-2018	2016-2017	2017-2018	-14.961395607235124
sisters	2003-2004	2002-2003	2003-2004	-5.523578412079608
sitagliptin	2008-2009	2007-2008	2008-2009	-5.575693756092629
siv	2003-2004	2002-2003	2003-2004	21.363199828830524
siv	2004-2005	2003-2004	2004-2005	-19.73765082180947
sjogren's_syndrome	2001-2002	2000-2001	2001-2002	6.296790190426232
sk1	2007-2008	2006-2007	2007-2008	-5.51507200798531
skating	2009-2010	2008-2009	2009-2010	8.159590868258778
skating	2010-2011	2009-2010	2010-2011	-8.16816199740117
skca	2016-2017	2015-2016	2016-2017	10.673806136731276
skca	2017-2018	2016-2017	2017-2018	-9.949072861568725
skewed	2001-2002	2000-2001	2001-2002	6.385566178799303
skewed	2002-2003	2001-2002	2002-2003	-5.790780805173295
skf81297	2014-2015	2013-2014	2014-2015	5.5414571976281195
skf81297	2015-2016	2014-2015	2015-2016	-5.515215718015497
ski2	2019-2020	2018-2019	2019-2020	9.099929114285272
skid	2011-2012	2010-2011	2011-2012	5.574313775046584
skid	2017-2018	2016-2017	2017-2018	10.366568037605902
skid	2018-2019	2017-2018	2019-2020	-9.854333702382055
skillfully	2015-2016	2014-2015	2015-2016	11.976226952932299
skillfully	2016-2017	2015-2016	2016-2017	-12.026559654250839
skincare	2014-2015	2013-2014	2014-2015	5.836228138233389
skincare	2015-2016	2014-2015	2015-2016	-5.6918022957571655
skindex\-29	2011-2012	2010-2011	2011-2012	7.692408311112113
skindex\-29	2012-2013	2011-2012	2012-2013	-7.363166064280018
skm	2011-2012	2010-2011	2011-2012	23.91778558880798
skm	2012-2013	2011-2012	2012-2013	-23.652184483454874
skps	2011-2012	2010-2011	2011-2012	12.066590324948532
skps	2012-2013	2011-2012	2012-2013	-11.66703903070265
skyrmion	2015-2016	2014-2015	2015-2016	-15.412125091232136
skyrmions	2015-2016	2014-2015	2015-2016	-11.066717732369174
sl1	2004-2005	2003-2004	2004-2005	7.922964988791115
sl1	2005-2006	2004-2005	2005-2006	-7.650565344577273
sla	2003-2004	2002-2003	2003-2004	7.34162936861604
sla	2004-2005	2003-2004	2004-2005	-7.539804542165207
slants	2009-2010	2008-2009	2009-2010	6.305867305505226
slants	2010-2011	2009-2010	2010-2011	-5.636379670029491
slas	2012-2013	2011-2012	2012-2013	9.94830626192493
slas	2013-2014	2012-2013	2013-2014	-9.501436879197355
slc1a3	2010-2011	2009-2010	2010-2011	8.696592600602012
slc1a3	2011-2012	2010-2011	2011-2012	-9.21442874715506
slc20a1	2015-2016	2014-2015	2015-2016	6.149784980037044
slc20a1	2016-2017	2015-2016	2016-2017	-6.386623185567244
slc22a1	2010-2011	2009-2010	2010-2011	14.407661051797408
slc22a1	2011-2012	2010-2011	2011-2012	-14.091877578362988
slc22a5	2011-2012	2010-2011	2011-2012	8.73484087918282
slc22a5	2012-2013	2011-2012	2012-2013	-8.65137570931456
slc22a8	2012-2013	2011-2012	2012-2013	8.152024437519836
slc22a8	2013-2014	2012-2013	2013-2014	-9.066052222538646
slc24a5	2010-2011	2009-2010	2010-2011	6.236353029916101
slc24a5	2011-2012	2010-2011	2011-2012	-6.082318181970347
slc24a5	2016-2017	2015-2016	2016-2017	7.830671158426767
slc24a5	2017-2018	2016-2017	2017-2018	-8.243745319277167
slc24a5	2018-2019	2017-2018	2018-2019	6.102683442665149
slc35	2019-2020	2018-2019	2019-2020	-8.998521115385318
slc6a4	2007-2008	2006-2007	2007-2008	13.370658675662511
slc6a4	2008-2009	2007-2008	2009-2010	-13.12498862742351
slc7a11	2013-2014	2012-2013	2013-2014	13.027597926834986
slc7a11	2014-2015	2013-2014	2015-2016	-13.076775942667
slco1b3	2012-2013	2011-2012	2012-2013	16.59591058754075
slco1b3	2013-2014	2012-2013	2013-2014	-16.428446903574788
slid	2017-2018	2016-2017	2017-2018	7.586702299872534
slid	2018-2019	2017-2018	2018-2019	-6.807250056584959
slide	2002-2003	2001-2002	2002-2003	11.686555072608328
slide	2003-2004	2002-2003	2004-2005	-11.439175893599636
slideset	2017-2018	2016-2017	2017-2018	-8.961430660579333
slit	2003-2004	2002-2003	2003-2004	6.896895818199519
slit	2004-2005	2003-2004	2004-2005	-6.005767395436861
slnb	2007-2008	2006-2007	2007-2008	6.457665793054189
slnb	2008-2009	2007-2008	2008-2009	-6.1484864978708025
slocum	2019-2020	2018-2019	2019-2020	7.790556523287797
slopes	2002-2003	2001-2002	2002-2003	14.323479200535154
slopes	2003-2004	2002-2003	2003-2004	-15.027412203555699
slug	2005-2006	2003-2004	2005-2006	14.512947221932787
slug	2006-2007	2005-2006	2006-2007	-13.389565331590742
smac	2001-2002	2000-2001	2001-2002	-7.436881564335166
smac	2002-2003	2001-2002	2002-2003	6.249698106852864
smac	2004-2005	2002-2003	2004-2005	-6.990299610756373
smac	2008-2009	2007-2008	2008-2009	-5.874090112551734
smad3	2002-2003	2001-2002	2002-2003	12.058219146447012
smad3	2003-2004	2002-2003	2003-2004	-11.615951674349958
smallholders	2013-2014	2012-2013	2013-2014	5.5136224020249465
smallpox	2001-2002	2000-2001	2001-2002	-8.603657433675432
smallpox	2002-2003	2001-2002	2002-2003	11.589785355281093
smallpox	2003-2004	2002-2003	2004-2005	-11.607739765319758
smap	2010-2011	2009-2010	2010-2011	-12.062685178758692
smap	2012-2013	2011-2012	2012-2013	13.072046061078476
smap	2013-2014	2012-2013	2013-2014	-12.97432601090003
smap	2016-2017	2015-2016	2016-2017	7.150308562763856
smap	2018-2019	2016-2017	2018-2019	-6.5914350746172214
smarc	2018-2019	2017-2018	2018-2019	5.573265106275143
smarc	2019-2020	2018-2019	2019-2020	-6.014350822525161
smarca4	2010-2011	2009-2010	2010-2011	11.745258750893356
smarca4	2011-2012	2010-2011	2011-2012	-11.085986043725182
smartwatch	2015-2016	2014-2015	2015-2016	-14.52236846775596
smaw	2019-2020	2018-2019	2019-2020	5.51480373520274
smbp	2017-2018	2016-2017	2017-2018	-20.603365323871742
smbp	2018-2019	2017-2018	2018-2019	13.3432171415084
smbp	2019-2020	2018-2019	2019-2020	-12.404139024201514
smc	2005-2006	2004-2005	2005-2006	-6.295788839135318
smcs	2001-2002	2000-2001	2001-2002	12.467575198534945
smcs	2002-2003	2001-2002	2002-2003	-11.960602288011316
smds	2008-2009	2007-2008	2008-2009	5.736845350407094
smds	2009-2010	2008-2009	2009-2010	-5.527566091640507
smfish	2014-2015	2013-2014	2014-2015	8.779803652770703
smfish	2015-2016	2014-2015	2015-2016	-7.99818119601385
smfs	2012-2013	2011-2012	2012-2013	15.648496998959205
smfs	2013-2014	2012-2013	2013-2014	-14.556752587595227
smith	2002-2003	2000-2001	2002-2003	-6.109546875784923
smn	2002-2003	2001-2002	2002-2003	5.692262444264117
smoflipid	2019-2020	2018-2019	2019-2020	8.897855154288733
smokefree	2008-2009	2007-2008	2008-2009	13.505553019108415
smokefree	2009-2010	2008-2009	2010-2011	-14.62760928841541
smolts	2009-2010	2008-2009	2009-2010	7.110550019232296
smolts	2010-2011	2009-2010	2010-2011	-7.221590134477018
smoothelin	2012-2013	2011-2012	2012-2013	7.473528602967358
smoothelin	2013-2014	2012-2013	2013-2014	-6.995415432437103
smothering	2013-2014	2012-2013	2013-2014	6.654810326819993
smothering	2014-2015	2013-2014	2014-2015	-7.467275929939051
smpb	2013-2014	2012-2013	2013-2014	6.292167963906477
smpb	2014-2015	2013-2014	2014-2015	-5.934100253355468
smpb	2018-2019	2017-2018	2018-2019	7.683023174150482
smpb	2019-2020	2018-2019	2019-2020	-7.512444819951738
smug1	2016-2017	2014-2015	2016-2017	8.905754374619736
smug1	2017-2018	2016-2017	2017-2018	-9.499976050202172
smurf	2012-2013	2011-2012	2012-2013	17.902530394838656
smurf	2013-2014	2012-2013	2013-2014	-18.10093201426821
sn	2001-2002	2000-2001	2001-2002	7.531993868798258
sn	2002-2003	2001-2002	2002-2003	-9.706295807634067
sn	2003-2004	2002-2003	2003-2004	6.952122078611337
sn	2004-2005	2003-2004	2004-2005	-5.935571943013584
snacking	2008-2009	2007-2008	2008-2009	6.513991599675107
snai3	2017-2018	2016-2017	2017-2018	5.931359495771215
snai3	2018-2019	2017-2018	2018-2019	-6.176771354133249
snai3	2019-2020	2018-2019	2019-2020	8.825738961013235
snail	2004-2005	2003-2004	2004-2005	19.366938915488326
snail	2005-2006	2004-2005	2005-2006	-18.324277658123275
snail\-1	2011-2012	2010-2011	2011-2012	11.525844898119677
snail\-1	2012-2013	2011-2012	2012-2013	-11.241936947451594
snapdragon	2016-2017	2015-2016	2016-2017	6.444032165817457
snapdragon	2017-2018	2016-2017	2017-2018	-6.43798451465735
snar	2009-2010	2008-2009	2009-2010	6.263085805516718
snares	2007-2008	2006-2007	2007-2008	12.393065052331401
snares	2008-2009	2007-2008	2008-2009	-11.75122678077949
snaring	2014-2015	2013-2014	2014-2015	7.6368352953330625
snaring	2015-2016	2014-2015	2015-2016	-7.42585646552659
snatching	2010-2011	2009-2010	2010-2011	-7.709088451950587
sncs	2016-2017	2015-2016	2016-2017	15.101581205423322
sncs	2017-2018	2016-2017	2017-2018	-15.15255618721682
snf7	2010-2011	2009-2010	2010-2011	5.555251984766642
snhg12	2017-2018	2016-2017	2017-2018	-36.740503746880314
snhg14	2017-2018	2016-2017	2017-2018	27.460368430576366
snhg14	2018-2019	2017-2018	2019-2020	-26.6150988273437
snhg7	2017-2018	2016-2017	2017-2018	9.695418227475479
snhg7	2018-2019	2017-2018	2018-2019	-8.637386692201042
snhg9	2019-2020	2018-2019	2019-2020	14.748359654887636
snm	2011-2012	2010-2011	2011-2012	6.1762873472824324
snm	2013-2014	2011-2012	2013-2014	-6.1011795603252805
snmp	2011-2012	2010-2011	2011-2012	8.384014410606325
snmp	2012-2013	2011-2012	2013-2014	-8.357333162918506
snom	2012-2013	2011-2012	2012-2013	-6.332943818373681
snos	2013-2014	2012-2013	2013-2014	6.9073724759203
snos	2014-2015	2013-2014	2014-2015	-6.745228194421348
snowboarding	2016-2017	2015-2016	2016-2017	7.103346888429481
snowboarding	2018-2019	2016-2017	2018-2019	-6.410696216884913
snp	2001-2002	2000-2001	2001-2002	-5.615622503203143
snps\&go	2013-2014	2012-2013	2013-2014	-9.76223719329555
snri	2008-2009	2007-2008	2008-2009	7.4791897704395325
snri	2009-2010	2008-2009	2009-2010	-6.905957510811498
snrna	2004-2005	2003-2004	2004-2005	6.779684460283115
snrna	2005-2006	2004-2005	2005-2006	-6.864597368701622
snrna	2006-2007	2005-2006	2006-2007	5.712372100406659
snrna	2007-2008	2006-2007	2007-2008	-5.60312008703059
snrnp	2006-2007	2005-2006	2006-2007	5.743647780163423
snrnp	2007-2008	2006-2007	2007-2008	-5.593659674680458
snrnps	2001-2002	2000-2001	2001-2002	-6.405032709208021
snrnps	2006-2007	2005-2006	2006-2007	13.34779300618822
snrnps	2007-2008	2006-2007	2007-2008	-13.18841453381755
snrpn	2004-2005	2003-2004	2004-2005	9.896530075862563
snrpn	2005-2006	2004-2005	2005-2006	-9.770321223740916
snsf	2017-2018	2016-2017	2017-2018	-9.990069092945213
snsf	2019-2020	2018-2019	2019-2020	6.128404992751934
snss	2010-2011	2009-2010	2010-2011	11.67473239468246
snss	2011-2012	2010-2011	2011-2012	-11.191355309081148
snu	2019-2020	2018-2019	2019-2020	19.330752726747754
snuff	2007-2008	2006-2007	2007-2008	10.206964771998695
snuff	2008-2009	2007-2008	2008-2009	-10.367207523270455
snx27	2012-2013	2011-2012	2012-2013	30.591823387205146
snx27	2013-2014	2012-2013	2013-2014	-30.178308322446412
snx5	2011-2012	2010-2011	2011-2012	6.824443091123847
snx5	2013-2014	2011-2012	2013-2014	-6.938486008551831
snx5	2014-2015	2013-2014	2014-2015	7.845029096636584
snx5	2015-2016	2014-2015	2015-2016	-7.420876261430001
snx5	2016-2017	2015-2016	2016-2017	26.573933713884372
snx5	2017-2018	2016-2017	2017-2018	-25.910223999994926
so2	2002-2003	2001-2002	2002-2003	7.683346669275791
so2	2003-2004	2002-2003	2003-2004	-7.142735314378065
so2f2	2018-2019	2017-2018	2018-2019	6.964424825917543
so2f2	2019-2020	2018-2019	2019-2020	-6.202066459490741
soapdenovo	2018-2019	2017-2018	2018-2019	10.10396879033537
soapdenovo	2019-2020	2018-2019	2019-2020	-9.795103767191748
sobel	2012-2013	2011-2012	2012-2013	5.768787800983942
sociales	2016-2017	2015-2016	2016-2017	10.619350927382246
sociales	2017-2018	2016-2017	2017-2018	-8.900634178365202
socialize	2011-2012	2010-2011	2011-2012	6.517735527927156
socialize	2012-2013	2011-2012	2012-2013	-6.572015821056896
sociomedical	2011-2012	2010-2011	2011-2012	6.362083981332235
sociomedical	2012-2013	2011-2012	2012-2013	-6.755030880164782
sociomedical	2018-2019	2017-2018	2018-2019	9.501458379060745
sociomedical	2019-2020	2018-2019	2019-2020	-9.840725708767911
sockeye	2013-2014	2011-2012	2013-2014	10.429042803549462
sockeye	2014-2015	2013-2014	2014-2015	-10.225901566918518
soct	2010-2011	2009-2010	2010-2011	13.812715946063873
soct	2011-2012	2010-2011	2011-2012	-13.060759979173303
sod\-1	2009-2010	2008-2009	2009-2010	6.5759490987367535
sod\-1	2010-2011	2009-2010	2011-2012	-7.053255354659465
soda	2007-2008	2005-2006	2007-2008	6.715411239273051
soda	2008-2009	2007-2008	2008-2009	-6.628690990773309
soetomo	2017-2018	2016-2017	2017-2018	9.51165258371271
soetomo	2018-2019	2017-2018	2018-2019	-9.991300704791755
sof	2008-2009	2007-2008	2008-2009	5.905669293087957
sof	2009-2010	2008-2009	2010-2011	-7.934062985586441
sofa	2005-2006	2004-2005	2005-2006	15.947310703558617
sofa	2006-2007	2005-2006	2006-2007	-17.265811444486044
sofas	2018-2019	2017-2018	2018-2019	9.90060027791642
sofas	2019-2020	2018-2019	2019-2020	-9.772123217839194
sofc	2015-2016	2014-2015	2015-2016	5.528970063560798
sofc	2016-2017	2015-2016	2016-2017	-5.804177649695658
sofosbuvir	2015-2016	2013-2014	2015-2016	-6.547188547571708
softest	2014-2015	2013-2014	2014-2015	5.6866151105640945
softest	2015-2016	2014-2015	2015-2016	-5.610622926420516
soil	2001-2002	2000-2001	2003-2004	-8.768368862599152
soil_microbiome	2014-2015	2013-2014	2014-2015	7.611871106051086
soil_microbiome	2015-2016	2014-2015	2015-2016	-6.932278763098346
soils	2001-2002	2000-2001	2002-2003	-10.267821240024148
solanine	2014-2015	2013-2014	2014-2015	-12.300598120117833
soldering	2013-2014	2012-2013	2013-2014	8.334014929777396
soldering	2014-2015	2013-2014	2014-2015	-8.682903584443734
solexa	2008-2009	2007-2008	2008-2009	-18.549978704403667
solicit	2008-2009	2007-2008	2008-2009	7.1834611469417915
solicit	2009-2010	2008-2009	2009-2010	-7.893429829380571
sols	2013-2014	2012-2013	2013-2014	16.406982009952188
sols	2014-2015	2013-2014	2014-2015	-16.162848626138704
solstice	2013-2014	2012-2013	2013-2014	-6.1727807545856175
solubility	2003-2004	2002-2003	2003-2004	8.708679652911641
solubility	2004-2005	2003-2004	2005-2006	-7.914199178804859
soluplus	2014-2015	2013-2014	2015-2016	-7.548651362507563
solvate	2008-2009	2007-2008	2009-2010	-6.0121841665866
solventogenic	2013-2014	2012-2013	2013-2014	-5.524856499611321
somalia	2006-2007	2005-2006	2006-2007	22.61868202819644
somalia	2007-2008	2006-2007	2007-2008	-21.949667841665274
soman	2009-2010	2008-2009	2010-2011	-6.2875941413988485
somatotroph	2009-2010	2008-2009	2009-2010	7.424139740506142
somatotroph	2010-2011	2009-2010	2011-2012	-7.288100990248643
somatotroph	2015-2016	2014-2015	2015-2016	5.879779553914021
somerset	2014-2015	2013-2014	2014-2015	9.350193376169731
somerset	2015-2016	2014-2015	2015-2016	-9.977815966708953
something	2003-2004	2002-2003	2003-2004	-6.083739320722017
somo	2017-2018	2016-2017	2017-2018	9.492736405794759
somo	2018-2019	2017-2018	2018-2019	-9.526921231143133
sonazoid	2011-2012	2010-2011	2011-2012	-6.499818258713967
sonazoid	2012-2013	2011-2012	2012-2013	6.761800326333464
sonazoid	2013-2014	2012-2013	2013-2014	-6.286761560002435
songbirds	2006-2007	2005-2006	2006-2007	7.683110475137015
songbirds	2007-2008	2006-2007	2008-2009	-7.251315457441209
sonicate	2009-2010	2008-2009	2009-2010	6.601398666066357
sonicate	2010-2011	2009-2010	2010-2011	-6.597467010585864
sonidegib	2015-2016	2014-2015	2015-2016	28.960322434229028
sonidegib	2016-2017	2015-2016	2017-2018	-29.84630446917462
sonography	2001-2002	2000-2001	2001-2002	-5.984269455724949
sooty	2010-2011	2009-2010	2010-2011	-5.789543185381537
sopb	2012-2013	2011-2012	2012-2013	15.04841627185967
sopb	2013-2014	2012-2013	2013-2014	-14.897662874072775
sopb	2016-2017	2015-2016	2016-2017	6.795971936628542
sopb	2017-2018	2016-2017	2017-2018	-6.989752954092733
sophorae	2014-2015	2013-2014	2014-2015	8.74008282879625
sophorae	2015-2016	2014-2015	2015-2016	-7.933077219031298
sorbate	2011-2012	2010-2011	2011-2012	8.52947977480948
sorbate	2012-2013	2011-2012	2012-2013	-8.27851339341458
sorbate	2016-2017	2015-2016	2016-2017	5.549335571451656
sorp	2016-2017	2015-2016	2016-2017	-8.149468730864585
soundbridge	2013-2014	2012-2013	2013-2014	5.950526839491613
soundbridge	2014-2015	2013-2014	2014-2015	-6.301748640829486
soundbridge	2018-2019	2017-2018	2019-2020	-6.495453291932014
souring	2016-2017	2015-2016	2016-2017	9.15815212438719
souring	2017-2018	2016-2017	2017-2018	-8.309739683737163
southwest	2001-2002	2000-2001	2002-2003	-8.757522421670167
sows	2006-2007	2004-2005	2006-2007	13.59562087733359
sows	2007-2008	2006-2007	2007-2008	-13.025082141099908
sox18	2013-2014	2012-2013	2013-2014	6.1252003124581895
sox2\-ot	2018-2019	2017-2018	2018-2019	12.789504966151824
sox2\-ot	2019-2020	2018-2019	2019-2020	-11.830910386435509
sox6	2005-2006	2004-2005	2005-2006	9.908325816502842
sox6	2006-2007	2005-2006	2006-2007	-10.56388313809111
soybean	2001-2002	2000-2001	2001-2002	-29.448887581617868
soybean	2003-2004	2002-2003	2003-2004	13.08231385275701
soybean	2004-2005	2003-2004	2004-2005	-11.998114724382022
soz	2011-2012	2010-2011	2012-2013	-7.467867175618132
sp1	2001-2002	2000-2001	2001-2002	8.448686398626817
sp1	2002-2003	2001-2002	2002-2003	-8.008416704682146
sp1\-dependent	2018-2019	2017-2018	2018-2019	5.994227914256971
sp1\-dependent	2019-2020	2018-2019	2019-2020	-5.660243625353788
sp\-2509	2019-2020	2018-2019	2019-2020	7.813227630539417
spa	2001-2002	2000-2001	2001-2002	6.3418010083105525
spa	2004-2005	2003-2004	2004-2005	6.0907651103489435
spa	2005-2006	2004-2005	2007-2008	-7.154286429890901
spacers	2004-2005	2003-2004	2004-2005	11.46930811282768
spacers	2005-2006	2004-2005	2005-2006	-11.38273040349252
spag4	2017-2018	2015-2016	2017-2018	11.531504490836243
spag4	2018-2019	2017-2018	2018-2019	-11.135147923142476
spak	2008-2009	2007-2008	2008-2009	6.631749900500116
spak	2009-2010	2008-2009	2009-2010	-6.707385894203807
spall	2019-2020	2018-2019	2019-2020	29.611448582239912
spam	2015-2016	2014-2015	2015-2016	6.6812420519363425
spam	2016-2017	2015-2016	2016-2017	-6.212355823966741
spanned	2004-2005	2003-2004	2004-2005	6.568135857571176
spanned	2005-2006	2004-2005	2005-2006	-6.773640846336765
sparc	2002-2003	2001-2002	2002-2003	11.590680341350014
sparc	2003-2004	2002-2003	2003-2004	-12.034212097784655
sparsification	2018-2019	2017-2018	2018-2019	6.554431256981777
